Bulk mode; whois.cymru.com [2015-11-20 16:36:36 +0000]
3       | 128.52.128.0     | 128.52.0.0/16       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
60781   | 37.48.90.0       | 37.48.64.0/18       | NL | ripencc  | 2012-01-24 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 5.79.68.0        | 5.79.64.0/18        | NL | ripencc  | 2012-06-14 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 5.79.70.0        | 5.79.64.0/18        | NL | ripencc  | 2012-06-14 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 5.79.86.0        | 5.79.64.0/18        | NL | ripencc  | 2012-06-14 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 62.212.72.0      | 62.212.64.0/19      | NL | ripencc  | 2000-06-22 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 77.81.240.0      | 77.81.240.0/21      | RO | ripencc  | 2007-02-15 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 83.149.127.0     | 83.149.64.0/18      | NL | ripencc  | 2004-03-09 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 85.17.123.0      | 85.17.0.0/16        | NL | ripencc  | 2005-03-11 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 85.17.177.0      | 85.17.0.0/16        | NL | ripencc  | 2005-03-11 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 95.211.169.0     | 95.211.0.0/16       | NL | ripencc  | 2009-02-05 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 95.211.224.0     | 95.211.0.0/16       | NL | ripencc  | 2009-02-05 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 95.211.225.0     | 95.211.0.0/16       | NL | ripencc  | 2009-02-05 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
60781   | 95.211.27.0      | 95.211.0.0/16       | NL | ripencc  | 2009-02-05 | LEASEWEB-NL LeaseWeb Netherlands B.V.,NL
61030   | 91.213.215.0     | 91.213.215.0/24     | RO | ripencc  | 2009-09-10 | ASTIMP-AS Astimp Consulting SRL,RO
61138   | 185.99.132.0     | 185.99.132.0/24     | BY | ripencc  | 2015-05-07 | ZAPPIE-HOST-AS Zappie Host Ltd,GB
61440   | 181.41.219.0     | 181.41.208.0/20     | CL | lacnic   | 2013-08-01 | Digital Energy Technologies Chile SpA,CL
62000   | 149.91.82.0      | 149.91.80.0/22      | US | arin     |            | GRPPH-AS GROUPE PULSEHEBERG,FR
62292   | 213.181.208.0    | 213.181.208.0/24    | HU | ripencc  | 2008-03-28 | EZIT-AS EZIT Kft.,HU
62317   | 185.40.135.0     | 185.40.135.0/24     | DE | ripencc  | 2013-11-14 | MACNETIX-GMBH Macnetix GmbH,DE
62403   | 185.36.100.0     | 185.36.100.0/24     | CZ | ripencc  | 2013-09-27 | DISKGROUP Disk Group Ltd.,CZ
62567   | 107.170.32.0     | 107.170.0.0/17      | US | arin     | 2013-12-30 | DIGITALOCEAN-ASN-NY2 - Digital Ocean, Inc.,US
62567   | 162.243.101.0    | 162.243.0.0/17      | US | arin     | 2013-09-06 | DIGITALOCEAN-ASN-NY2 - Digital Ocean, Inc.,US
62567   | 162.243.119.0    | 162.243.0.0/17      | US | arin     | 2013-09-06 | DIGITALOCEAN-ASN-NY2 - Digital Ocean, Inc.,US
62567   | 162.243.40.0     | 162.243.0.0/17      | US | arin     | 2013-09-06 | DIGITALOCEAN-ASN-NY2 - Digital Ocean, Inc.,US
62567   | 162.243.73.0     | 162.243.0.0/17      | US | arin     | 2013-09-06 | DIGITALOCEAN-ASN-NY2 - Digital Ocean, Inc.,US
62638   | 104.245.233.0    | 104.245.232.0/21    | US | arin     | 2014-12-22 | QUERY-FOUNDRY - Query Foundry, LLC,US
62638   | 107.182.131.0    | 107.182.128.0/21    | US | arin     | 2014-02-21 | QUERY-FOUNDRY - Query Foundry, LLC,US
62838   | 104.37.169.0     | 104.37.168.0/22     | US | arin     | 2014-06-18 | REPRISE-HOSTING - Reprise Hosting,US
62904   | 104.206.193.0    | 104.206.192.0/22    | US | arin     | 2014-10-02 | SERVERHUB-DALLAS - Eonix Corporation,US
62904   | 170.130.1.0      | 170.130.0.0/22      | US | arin     | 2014-02-26 | SERVERHUB-DALLAS - Eonix Corporation,US
62904   | 50.2.190.0       | 50.2.188.0/22       | US | arin     | 2010-06-25 | SERVERHUB-DALLAS - Eonix Corporation,US
63157   | 104.232.3.0      | 104.232.2.0/23      | US | arin     | 2014-10-24 | AS-NEWFX - NewFX Labs, Inc.,US
63949   | 103.3.61.0       | 103.3.60.0/22       | SG | apnic    | 2011-04-28 | LINODE-AP Linode, LLC,SG
63949   | 139.162.130.0    | 139.162.128.0/19    | NL | ripencc  |            | LINODE-AP Linode, LLC,SG
63949   | 139.162.144.0    | 139.162.128.0/19    | NL | ripencc  |            | LINODE-AP Linode, LLC,SG
63949   | 139.162.8.0      | 139.162.0.0/19      | NL | ripencc  |            | LINODE-AP Linode, LLC,SG
133165  | 128.199.102.0    | 128.199.64.0/18     | GB | ripencc  |            | DIGITALOCEAN-AS-AP Digital Ocean, Inc.,SG
133165  | 128.199.87.0     | 128.199.64.0/18     | GB | ripencc  |            | DIGITALOCEAN-AS-AP Digital Ocean, Inc.,SG
133752  | 37.218.240.0     | 37.218.240.0/24     | NL | ripencc  | 2012-04-03 | LSW-AS-AP Leaseweb Asia Pacific pte. ltd.,HK
196653  | 193.150.13.0     | 193.150.12.0/22     | CZ | ripencc  | 2011-10-12 | ASBESTNETCZ BEST-NET s.r.o.,CZ
196689  | 95.130.11.0      | 95.130.8.0/21       | FR | ripencc  | 2009-03-02 | DIGICUBE01 Digicube sas,FR
196689  | 95.130.12.0      | 95.130.8.0/21       | FR | ripencc  | 2009-03-02 | DIGICUBE01 Digicube sas,FR
196750  | 37.153.1.0       | 37.153.0.0/18       | RU | ripencc  | 2012-03-13 | SETI-WEBA SETI WEBA LTD,RU
196750  | 37.153.53.0      | 37.153.0.0/18       | RU | ripencc  | 2012-03-13 | SETI-WEBA SETI WEBA LTD,RU
197019  | 185.8.237.0      | 185.8.236.0/22      | CZ | ripencc  | 2012-11-05 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 185.8.238.0      | 185.8.236.0/22      | CZ | ripencc  | 2012-11-05 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 31.31.73.0       | 31.31.72.0/21       | CZ | ripencc  | 2011-03-17 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 31.31.74.0       | 31.31.72.0/21       | CZ | ripencc  | 2011-03-17 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 31.31.75.0       | 31.31.72.0/21       | CZ | ripencc  | 2011-03-17 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 31.31.76.0       | 31.31.72.0/21       | CZ | ripencc  | 2011-03-17 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 31.31.78.0       | 31.31.72.0/21       | CZ | ripencc  | 2011-03-17 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 37.157.193.0     | 37.157.192.0/21     | CZ | ripencc  | 2012-03-15 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 37.157.195.0     | 37.157.192.0/21     | CZ | ripencc  | 2012-03-15 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 37.157.197.0     | 37.157.192.0/21     | CZ | ripencc  | 2012-03-15 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 46.28.109.0      | 46.28.104.0/21      | CZ | ripencc  | 2010-07-22 | WEDOS WEDOS Internet, a.s.,CZ
197019  | 46.28.110.0      | 46.28.104.0/21      | CZ | ripencc  | 2010-07-22 | WEDOS WEDOS Internet, a.s.,CZ
197043  | 109.230.251.0    | 109.230.250.0/23    | DE | ripencc  | 2010-02-24 | WEBTRAFFIC Marcel Edler trading as Optimate-Server,DE
197071  | 109.230.231.0    | 109.230.231.0/24    | DE | ripencc  | 2010-02-24 | ACTIVE-SERVERS Dennis Rainer Warnholz trading as active-servers.com,DE
197071  | 134.255.239.0    | 134.255.239.0/24    | DE | ripencc  | 2011-11-08 | ACTIVE-SERVERS Dennis Rainer Warnholz trading as active-servers.com,DE
197216  | 79.98.107.0      | 79.98.104.0/21      | BG | ripencc  | 2012-08-29 | DELTA-BG-AS Delta Softmedia Ltd.,BG
197226  | 155.133.38.0     | 155.133.38.0/24     | DE | ripencc  |            | SPRINT-SDC _SPRINT_ S.A.,PL
197328  | 176.53.22.0      | 176.53.22.0/24      | TR | ripencc  | 2011-05-26 | INETLTD INTER NET BILGISAYAR TURIZM TIC LTD STI,TR
197422  | 89.234.157.0     | 89.234.156.0/23     | FR | ripencc  | 2006-05-23 | TETANEUTRAL-NET-AS Tetaneutral.net,FR
197540  | 37.120.162.0     | 37.120.160.0/19     | DE | ripencc  | 2012-02-13 | NETCUP-AS netcup GmbH,DE
197540  | 37.120.169.0     | 37.120.160.0/19     | DE | ripencc  | 2012-02-13 | NETCUP-AS netcup GmbH,DE
197540  | 37.120.172.0     | 37.120.160.0/19     | DE | ripencc  | 2012-02-13 | NETCUP-AS netcup GmbH,DE
197540  | 37.120.174.0     | 37.120.160.0/19     | DE | ripencc  | 2012-02-13 | NETCUP-AS netcup GmbH,DE
197540  | 37.221.197.0     | 37.221.192.0/21     | DE | ripencc  | 2012-04-10 | NETCUP-AS netcup GmbH,DE
197540  | 46.38.231.0      | 46.38.224.0/20      | DE | ripencc  | 2010-12-02 | NETCUP-AS netcup GmbH,DE
197922  | 185.13.38.0      | 185.13.36.0/22      | FR | ripencc  | 2012-12-12 | FIRSTHEBERG Techcrea Solutions Sarl,FR
197922  | 86.105.212.0     | 86.105.212.0/23     | FR | ripencc  | 2005-04-18 | FIRSTHEBERG Techcrea Solutions Sarl,FR
197922  | 91.229.20.0      | 91.229.20.0/24      | FR | ripencc  | 2011-06-14 | FIRSTHEBERG Techcrea Solutions Sarl,FR
197988  | 46.28.204.0      | 46.28.200.0/21      | CH | ripencc  | 2011-08-05 | SOLARCOM Solar Communications GMBH,CH
197988  | 46.28.205.0      | 46.28.200.0/21      | CH | ripencc  | 2011-08-05 | SOLARCOM Solar Communications GMBH,CH
197988  | 46.28.207.0      | 46.28.200.0/21      | CH | ripencc  | 2011-08-05 | SOLARCOM Solar Communications GMBH,CH
197988  | 95.183.48.0      | 95.183.48.0/20      | CH | ripencc  | 2009-02-10 | SOLARCOM Solar Communications GMBH,CH
197999  | 193.33.216.0     | 193.33.216.0/23     | AT | ripencc  | 2007-04-27 | EM-IT-AS emit gmbh,AT
198031  | 91.146.121.0     | 91.146.120.0/21     | CZ | ripencc  | 2011-09-08 | TRUSTICA-AS Trustica s.r.o.,CZ
198093  | 171.25.193.0     | 171.25.193.0/24     | SE | ripencc  | 2012-01-13 | DFRI-AS Foreningen for digitala fri- och rattigheter,SE
198171  | 37.46.85.0       | 37.46.80.0/21       | CZ | ripencc  | 2012-01-12 | HOSTING90 HOSTING90 systems s.r.o.,CZ
198203  | 81.4.120.0       | 81.4.120.0/22       | NL | ripencc  | 2002-05-10 | ASN-ROUTELABEL RouteLabel V.O.F.,NL
198599  | 185.10.71.0      | 185.10.68.0/22      | DE | ripencc  | 2012-11-16 | WEESLY Thomas Moehring trading as Weesly,DE
198599  | 37.228.130.0     | 37.228.130.0/24     | DE | ripencc  | 2012-04-10 | WEESLY Thomas Moehring trading as Weesly,DE
198717  | 37.233.102.0     | 37.233.96.0/20      | PL | ripencc  | 2012-04-13 | TECHSTORAGE Techstorage sp. z o.o.,PL
199118  | 80.241.60.0      | 80.241.56.0/21      | DE | ripencc  | 2012-08-09 | HPLS-AS Heinlein-Support GmbH,DE
199883  | 89.38.147.0      | 89.38.144.0/22      | IT | ripencc  | 2005-11-29 | ARUBACLOUDLTD-ASN ArubaCloud Limited,GB
200019  | 176.123.6.0      | 176.123.0.0/19      | MD | ripencc  | 2012-07-26 | ASCLOUDATA ALEXHOST SRL,MD
200019  | 37.156.247.0     | 37.156.247.0/24     | RO | ripencc  | 2012-03-13 | ASCLOUDATA ALEXHOST SRL,MD
200019  | 83.166.234.0     | 83.166.234.0/24     | RU | ripencc  | 2004-06-11 | ASCLOUDATA ALEXHOST SRL,MD
200130  | 146.185.177.0    | 146.185.176.0/21    | NL | ripencc  | 2011-07-13 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 146.185.189.0    | 146.185.184.0/21    | NL | ripencc  | 2011-07-13 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 178.62.131.0     | 178.62.128.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 178.62.137.0     | 178.62.128.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 178.62.167.0     | 178.62.128.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 178.62.173.0     | 178.62.128.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 178.62.189.0     | 178.62.128.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 185.14.185.0     | 185.14.184.0/22     | NL | ripencc  | 2013-01-03 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.149.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.161.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.169.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.179.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.192.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.227.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 188.226.232.0    | 188.226.128.0/17    | EU | ripencc  | 2009-07-09 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 192.81.220.0     | 192.81.220.0/22     | US | arin     | 2013-01-17 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 192.81.221.0     | 192.81.220.0/22     | US | arin     | 2013-01-17 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 198.211.122.0    | 198.211.120.0/21    | US | arin     | 2013-02-15 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 198.211.127.0    | 198.211.120.0/21    | US | arin     | 2013-02-15 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 37.139.3.0       | 37.139.0.0/19       | NL | ripencc  | 2012-02-24 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 95.85.10.0       | 95.85.0.0/18        | EU | ripencc  | 2008-12-29 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200130  | 95.85.8.0        | 95.85.0.0/18        | EU | ripencc  | 2008-12-29 | DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU
200533  | 185.117.82.0     | 185.117.82.0/24     | BG | ripencc  | 2015-09-15 | INITLAB Civil associaton Init Lab,BG
200651  | 185.100.84.0     | 185.100.84.0/23     | RO | ripencc  | 2015-05-15 | FLOKINET FlokiNET ehf,RO
200651  | 185.100.85.0     | 185.100.84.0/23     | RO | ripencc  | 2015-05-15 | FLOKINET FlokiNET ehf,RO
200651  | 185.100.86.0     | 185.100.86.0/24     | RO | ripencc  | 2015-05-15 | FLOKINET FlokiNET ehf,RO
200831  | 109.237.211.0    | 109.237.208.0/20    | NL | ripencc  | 2010-01-18 | MIHOSNET Mihos,NL
201011  | 31.7.184.0       | 31.7.176.0/20       | DE | ripencc  | 2011-04-13 | NETZBETRIEB-GMBH AS33891 Netzbetrieb GmbH,DE
201011  | 80.255.11.0      | 80.255.0.0/20       | DE | ripencc  | 2009-04-16 | NETZBETRIEB-GMBH AS33891 Netzbetrieb GmbH,DE
201094  | 93.171.158.0     | 93.171.158.0/23     | CZ | ripencc  | 2008-03-20 | GMHOST Alexander Mulgin Serginovic,UA
201206  | 185.82.22.0      | 185.82.22.0/24      | DE | ripencc  | 2014-12-22 | LINEVAST Droptop Media Consulting UG Haftungsbeschraenkt,DE
201229  | 46.101.135.0     | 46.101.128.0/18     | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE
201229  | 46.101.151.0     | 46.101.128.0/18     | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE
201229  | 46.101.181.0     | 46.101.128.0/18     | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE
201229  | 46.101.183.0     | 46.101.128.0/18     | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE
201229  | 46.101.220.0     | 46.101.192.0/18     | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE
201229  | 46.101.241.0     | 46.101.192.0/18     | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE
201401  | 89.31.57.0       | 89.31.56.0/21       | NL | ripencc  | 2006-08-24 | UNITHOST-AS Unithost Internet B.V.,NL
201630  | 185.77.129.0     | 185.77.129.0/24     | NL | ripencc  | 2014-11-18 | QHOSTER QHOSTER LTD.,BG
202018  | 128.199.45.0     | 128.199.32.0/19     | GB | ripencc  |            | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 128.199.52.0     | 128.199.32.0/19     | GB | ripencc  |            | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 128.199.55.0     | 128.199.32.0/19     | GB | ripencc  |            | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 178.62.196.0     | 178.62.192.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 178.62.199.0     | 178.62.192.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 178.62.201.0     | 178.62.192.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 178.62.217.0     | 178.62.192.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 178.62.234.0     | 178.62.192.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 178.62.252.0     | 178.62.192.0/18     | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.101.0    | 188.166.64.0/18     | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.118.0    | 188.166.64.0/18     | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.123.0    | 188.166.64.0/18     | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.16.0     | 188.166.0.0/18      | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.21.0     | 188.166.0.0/18      | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.50.0     | 188.166.0.0/18      | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.60.0     | 188.166.0.0/18      | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.62.0     | 188.166.0.0/18      | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.67.0     | 188.166.64.0/18     | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.78.0     | 188.166.64.0/18     | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202018  | 188.166.87.0     | 188.166.64.0/18     | NL | ripencc  | 2009-06-05 | DIGITALOCEAN-ASN-3 Digital Ocean, Inc.,NL
202109  | 178.62.1.0       | 178.62.0.0/18       | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.108.0     | 178.62.64.0/18      | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.25.0      | 178.62.0.0/18       | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.36.0      | 178.62.0.0/18       | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.6.0       | 178.62.0.0/18       | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.60.0      | 178.62.0.0/18       | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.8.0       | 178.62.0.0/18       | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.81.0      | 178.62.64.0/18      | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 178.62.86.0      | 178.62.64.0/18      | EU | ripencc  | 2010-02-26 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 46.101.39.0      | 46.101.0.0/18       | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202109  | 46.101.9.0       | 46.101.0.0/18       | NL | ripencc  | 2010-06-24 | DIGITALOCEAN-ASN-2 Digital Ocean, Inc.,GB
202194  | 185.50.191.0     | 185.50.188.0/22     | CH | ripencc  | 2014-03-18 | EDSI-TECH EDSI-Tech Sarl,CH
262933  | 179.0.194.0      | 179.0.194.0/24      | PA | lacnic   | 2014-03-25 | TRUSTCOR SYSTEMS S. DE R.L.,PA
393406  | 104.131.106.0    | 104.131.64.0/18     | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.131.12.0     | 104.131.0.0/18      | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.131.126.0    | 104.131.64.0/18     | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.131.177.0    | 104.131.176.0/20    | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.131.184.0    | 104.131.176.0/20    | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.131.48.0     | 104.131.0.0/18      | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.131.73.0     | 104.131.64.0/18     | US | arin     | 2014-06-02 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.101.0    | 104.236.64.0/18     | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.11.0     | 104.236.0.0/18      | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.237.0    | 104.236.192.0/18    | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.35.0     | 104.236.0.0/18      | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.44.0     | 104.236.0.0/18      | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.52.0     | 104.236.0.0/18      | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 104.236.86.0     | 104.236.64.0/18     | US | arin     | 2014-10-28 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 159.203.69.0     | 159.203.64.0/20     | US | arin     | 2015-08-10 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 159.203.70.0     | 159.203.64.0/20     | US | arin     | 2015-08-10 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 159.203.97.0     | 159.203.96.0/20     | US | arin     | 2015-08-10 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 159.203.99.0     | 159.203.96.0/20     | US | arin     | 2015-08-10 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 45.55.155.0      | 45.55.128.0/18      | US | arin     | 2015-02-05 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
393406  | 45.55.237.0      | 45.55.192.0/18      | US | arin     | 2015-02-05 | DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US
394362  | 159.203.1.0      | 159.203.0.0/18      | US | arin     | 2015-08-10 | DIGITALOCEAN-ASN-CA1 - Digital Ocean, Inc.,US
